CU9510,0,2013-06-01 00:34:10,31.024817,121.409750,0
CU9510,0,2013-06-01 00:34:30,31.024817,121.409750,0
CU9510,0,2013-06-01 00:34:50,31.024817,121.409750,0
CU9510,0,2013-06-01 00:35:10,31.024817,121.409750,0
CU9510,0,2013-06-01 00:35:30,31.024817,121.409750,0
CU9510,0,2013-06-01 00:35:50,31.024817,121.409750,0
CU9510,0,2013-06-01 00:36:10,31.024750,121.409533,0
CU9510,0,2013-06-01 00:36:30,31.024750,121.409533,0
CU9510,0,2013-06-01 00:36:50,31.024750,121.409533,0
CU9510,0,2013-06-01 00:37:10,31.024750,121.409533,0
CU9510,0,2013-06-01 00:37:30,31.025133,121.409700,5
CU9510,0,2013-06-01 00:37:49,31.025283,121.409850,4
CU9510,0,2013-06-01 00:38:10,31.025233,121.410200,22
CU9510,0,2013-06-01 00:38:30,31.025850,121.411300,21
CU9510,0,2013-06-01 00:38:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:39:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:39:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:39:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:40:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:40:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:40:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:41:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:41:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:41:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:42:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:42:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:42:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:43:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:43:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:43:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:44:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:44:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:44:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:45:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:45:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:45:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:46:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:46:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:46:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:47:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:47:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:47:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:48:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:48:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:48:49,31.026233,121.412017,17
CU9510,0,2013-06-01 00:49:09,31.026233,121.412017,17
CU9510,0,2013-06-01 00:49:29,31.026233,121.412017,17
CU9510,0,2013-06-01 00:49:50,31.026233,121.412017,17
CU9510,0,2013-06-01 00:50:10,31.024383,121.409467,4
CU9510,0,2013-06-01 00:50:30,31.024300,121.409517,0
CU9510,0,2013-06-01 00:50:50,31.024050,121.409717,0
CU9510,0,2013-06-01 00:51:10,31.024050,121.409717,0
CU9510,0,2013-06-01 00:51:30,31.024050,121.409717,0
CU9510,0,2013-06-01 00:51:50,31.024050,121.409717,0
CU9510,0,2013-06-01 00:52:10,31.023783,121.410150,0
CU9510,0,2013-06-01 00:52:30,31.023783,121.410150,0
CU9510,0,2013-06-01 00:52:50,31.023783,121.410150,0
CU9510,0,2013-06-01 00:53:10,31.023850,121.410017,0
CU9510,0,2013-06-01 00:53:30,31.023850,121.410017,0
CU9510,0,2013-06-01 00:53:50,31.023850,121.410017,0
CU9510,0,2013-06-01 00:54:09,31.023967,121.409750,4
CU9510,0,2013-06-01 00:54:29,31.024000,121.409583,0
CU9510,0,2013-06-01 00:54:49,31.024000,121.409583,0
CU9510,0,2013-06-01 00:55:09,31.024000,121.409583,0
CU9510,0,2013-06-01 00:55:30,31.024000,121.409583,0
CU9510,0,2013-06-01 00:55:49,31.023833,121.409800,0
CU9510,0,2013-06-01 00:59:32,31.023833,121.409800,0
CU9510,0,2013-06-01 00:59:32,31.023833,121.409800,0
CU9510,0,2013-06-01 00:59:32,31.023833,121.409800,0
CU9510,0,2013-06-01 00:59:32,31.022717,121.410683,7
CU9510,0,2013-06-01 00:59:50,31.022317,121.410767,7
CU9510,0,2013-06-01 01:00:00,31.022317,121.410767,7
CU9510,0,2013-06-01 01:00:10,31.021933,121.410817,7
CU9510,0,2013-06-01 01:00:30,31.021583,121.410950,6
CU9510,0,2013-06-01 01:00:50,31.021183,121.411033,6
CU9510,0,2013-06-01 01:01:10,31.020900,121.411100,0
CU9510,0,2013-06-01 01:01:30,31.020900,121.411100,0
CU9510,0,2013-06-01 01:01:50,31.020900,121.411100,0
CU9510,0,2013-06-01 01:02:09,31.020900,121.411100,0
CU9510,0,2013-06-01 01:02:30,31.020900,121.411100,0
